OBJECTID,GLOBAL_ID,AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,DIM_UOM,COMP_CODE
15863,03C28BF0-3160-4E1B-AC43-830E5CFF2259,06F7672C-8EC5-48AF-877D-0BCFC0B5B84D,01/19,3500,75,FT,ASPH
15865,06E90424-966F-44F3-B18A-623D7E9A0EFB,8615E36B-AC8B-4F17-99A1-39C71AA13898,01/19,4802,75,FT,ASPH
15973,6A8F98CE-0D19-422A-9E17-61F485A3C07E,54C8C8C6-6520-49E6-983D-25CD624D9D63,01/19,2500,300,FT,ASPH
16021,5964E135-240F-476C-8364-48F65DB8D400,0E4A8A9B-8432-43D7-A2A9-3FEBAD76E715,01/19,5001,75,FT,ASPH
16029,BDD4F3CD-2E4D-4FB5-A1B1-45A758D6FE32,BAFFCD6F-8D19-488F-BFDF-64EF8A72752D,01/19,2600,300,FT,ASPH
16052,BBEE2128-5606-4D73-BCE6-68C32E0AAE59,0A577E9B-BDD0-42CB-9F38-60B3A8CBF85D,01/19,4496,60,FT,ASPH
16288,D7274EE9-AF39-48F5-83C2-EFF529036F80,419506F7-18D6-4D6D-95EB-6F5536F73C85,01/19,5500,300,FT,ASPH
16409,8636FAF9-2273-4CDF-BECC-1E73EB094007,4FFEB4C8-2D9B-4767-B7C2-F3D5D554E2D3,01/19,6001,100,FT,ASPH
16541,30467E4F-8928-4125-B6DD-F0C284AF3F7A,39C8A84A-BFE6-45AB-A9D6-DD3FFA832F71,01/19,3200,60,FT,ASPH
16568,7002A905-E256-4F68-95CF-0B3A6FFB8F23,CC121B4B-27DC-4EA3-A6B7-0978271D3A94,01/19,6005,75,FT,ASPH
16685,F325D076-BE01-4A28-A463-7E4E9FFC5A65,88976E5B-0889-40A1-90A5-9A89CCB51C45,01/19,3616,50,FT,ASPH
16829,F18225AD-8B61-4B66-AD1E-7116D35D9F0B,5E05238C-05C9-45E7-B25C-3ACB384367F8,01/19,4300,300,FT,ASPH
16963,AA7E045C-8944-41F9-BA06-B764D3BB5B83,DD46769B-EFA5-482B-8C9E-92BBA46ABBB6,01/19,5495,100,FT,ASPH
16976,687A3DA7-8858-4F1D-A49A-B0773937CBE4,B11C8BB0-CD3B-408F-89DD-B8A435331E63,01/19,3200,300,FT,ASPH
17010,654DB30E-D604-49CE-A602-2813C9D88F4C,100E6B78-220A-4B5C-8444-C2AD04A73331,01/19,4021,60,FT,ASPH
17092,12103ADC-B6F9-4D5F-8CA4-82A0E5F766F9,7FB06B1C-3BCB-4294-AEBB-2FE3BAEAF3C0,01/19,2922,75,FT,ASPH
17126,A7AC17F1-D32E-4F20-A937-94D00C473EED,4E667BCF-003E-4609-9B80-85C2DF42F66C,01/19,5000,300,FT,ASPH
17265,A2BAC5C1-08C5-4CE3-8A82-2280DF04DDF2,DD984245-925D-4BC0-93B4-414BF104E71C,01/19,8000,200,FT,ASPH
17584,0F89A33D-48FF-473E-8B45-C91EB52EFA7D,5F102C6D-92C4-46E7-9C0D-FF34D96584FA,01/19,4316,60,FT,ASPH
17669,BE57AAE2-9709-4459-9C1C-ECCB945B8FB7,8CB86952-6933-4F02-AF5A-D5079536F1A4,01/19,7107,150,FT,ASPH
17718,D4F201EC-56D6-418B-8391-5C2B954D4606,99373ACD-B563-49B6-893D-FB1265E503CC,01/19,3213,50,FT,ASPH
17753,9A0D2783-263B-4956-8CA8-8A1C8646C00C,85334D29-5542-4D1D-9871-9092E4DC77D2,01/19,3282,60,FT,ASPH
17755,C45CD247-17F0-46B3-BE25-3B5FAE2BCFA6,D2EF8E71-56AC-40BD-9CAF-A85A35E6C3EE,01/19,3500,300,FT,ASPH
17776,CE79CD78-E892-4E4E-AED1-2780870A9C35,23A1081F-8EE2-4B88-BE49-27D2516E440C,01/19,7100,100,FT,ASPH
17781,E1A871AA-24C2-4313-AF5F-95B585127B25,B7987A74-113C-436D-A21A-5A64578E0C3F,01/19,9300,150,FT,ASPH
17873,C8D32D71-4A1D-4A90-9B6B-9B70B85B50CA,BD3CD2F2-5D0D-41C1-BF00-275FCABC4E27,01/19,3500,300,FT,ASPH
17876,BD1E7C35-B79F-4144-B510-6B295B2B5555,236CE0B2-EA35-48D9-98F7-9AC427C0AF68,01/19,5700,60,FT,ASPH
17878,A0F5FD39-3674-42C3-9654-8EBBC8B2E6C8,ACE1126E-6411-4401-B903-D3BF4EB54E02,01/19,6200,75,FT,ASPH
18151,CDD91D6E-3B72-4422-8021-D25AE1BB5708,E8DEF781-60D1-4FDB-87E0-BD71BE5C9FEA,01/19,4204,75,FT,ASPH
18318,6977CC92-4405-4534-815B-75FF7807BBF8,2D9C8FE7-8C9C-481A-8EB8-D910D34B0FC8,01/19,3206,60,FT,ASPH
18322,8D216EF0-FE2B-4F5B-A442-92DC65CB4E07,F9EC942D-B2C0-4F02-9CC2-FCBE4C3520FB,01/19,3700,75,FT,ASPH
18338,1216047D-36A2-4C01-8114-E515B40675ED,7DE38365-0E4C-4DE9-9A2B-DC926D6622EB,01/19,2650,75,FT,ASPH
18387,C476E039-B821-4F30-B71B-2D02021A999D,E92E9523-4626-454D-A9D0-CEF19A8BA154,01/19,2167,45,FT,ASPH
18391,EED5F2B2-8DF4-4A39-861F-2E08B078A90A,B875E84B-5EEF-4E8D-BAD8-35F91AC1F6E2,01/19,4003,75,FT,ASPH
18396,6BB645B2-2664-48FB-9F37-09AAA0A612B0,6F353394-BFA3-4449-BD9D-3B971512AB97,01/19,5002,75,FT,ASPH
18435,D3834E41-BB65-4F74-9579-B46B48FE4F5C,1642AADF-929B-478E-9026-610124C6D68D,01/19,4112,75,FT,ASPH
18451,72EBB07A-CB7E-4DE0-906C-25C5898E3CA4,37982D2C-BB7B-45EC-A42E-7357B0B47C07,01/19,3001,60,FT,ASPH
18461,D9E843C0-34BA-432C-85F3-FF4FFD810B03,3A5C53CC-F0D4-4C6B-98D0-91E095464307,01/19,5304,100,FT,ASPH
18496,07940790-6FE7-44AE-987E-432DBF71AB16,8DE84420-29B6-4A13-B532-3FBE062DC959,01/19,2200,300,FT,ASPH
18523,6548F25A-B92E-4FC4-A029-572BB91D9B7E,395347BA-A3F3-4EDB-89D9-C7813227B485,01/19,2695,40,FT,ASPH
18666,995D32FC-BFE0-4A6E-B3F3-A977FCA76D4D,37631530-4597-4D89-A6E0-2621D55FA42A,01/19,4009,75,FT,ASPH
18671,F55A14A2-050B-49BD-84C5-5BBF448A78D0,B92282D0-9B24-4CA0-96E2-1F3CBFA59C1C,01/19,3433,40,FT,ASPH
18750,9B6AF1AD-5FF4-4630-A65B-6E47FC74C23A,E1CD6B22-A99A-4921-92F1-C2FE35F62D3D,01/19,3800,300,FT,ASPH
18770,82D92E85-8FFD-421E-9554-4FB9A1D37BA7,2FD646F7-8AAC-4734-8E49-463861E228A0,01/19,2356,38,FT,ASPH
19038,7A7B4FCA-22F9-4943-9396-C80B55B145BF,AB40E181-CA5C-47C6-8E66-56ED6B7BD175,01/19,5010,100,FT,ASPH
19297,BBED9F81-616C-473B-82A8-65890D536B3A,C1C4D23B-3B7D-452E-9EE9-7476F0F10B0A,01/19,3199,75,FT,ASPH
19390,2F0DBB3C-CEF5-4231-9CC5-781CAC5EAC24,5925E483-19E3-4740-BD84-A6B9EBA8DD85,01/19,5220,75,FT,ASPH
19418,3E69CFCF-A88F-416D-A390-717EBA0C53D3,C8FC3AAD-462E-456F-A79E-4DAF968D7231,01/19,6700,100,FT,ASPH
19495,D4AC0250-377F-432B-BC74-DD5310498951,886688B3-B872-4999-A171-4A8EF1B621EE,01/19,6750,150,FT,ASPH
19556,CC505591-9C72-4376-B464-6AC46AE5DA46,A1F0D8AD-4315-4450-B8CE-ADCA2647CD90,01/19,2500,36,FT,ASPH
19565,6FF6370A-FC17-45E5-84EC-32DE6724D55F,D6C72348-F226-4066-BC33-764CAFA7256C,01/19,3099,60,FT,ASPH
19568,879CE753-1BD7-47F0-89D2-710F4FF12A2A,9DDBD842-E8C7-430A-8D09-31359223FD76,01/19,3032,95,FT,ASPH
19619,C1D5A5C1-C5C0-4D3D-8EFC-86095D7472AC,9E3CB1AC-625D-4551-8515-64E9310A1956,01/19,2675,300,FT,ASPH
19722,02E5E005-C6D8-4492-9D24-62FA97D9E5F5,449DE79A-0B09-4520-93D3-F232960FA9CA,01/19,6300,150,FT,ASPH
19748,6BDCDA5E-6080-4B9D-AC10-5E6E4D7DB89D,E1C1C9F9-1B1A-4213-A68A-468701526BA9,01/19,4800,75,FT,ASPH
19948,32451FD3-E2CA-479B-9CE1-B9D645CD990A,ECFC3396-1581-4611-88E2-342496B1384C,01/19,8316,100,FT,ASPH
20010,F6323308-1431-4100-915B-7D62FA9CF7F5,CF7EA13C-98D9-4724-AC33-5BDA45482862,01/19,5512,100,FT,ASPH
20569,0209BC11-826D-4945-A80E-F34D6C3BBD86,71AC40D5-749B-46BD-BAC4-AF0C6BEE24E6,01/19,5010,150,FT,ASPH
20585,B01B45BD-766E-4490-A0AB-3619DAB425A7,8C2186D3-ECEB-4976-ABA4-FC6679E75595,01/19,2202,49,FT,ASPH
20813,C1D68AFE-C7EE-4246-8AFE-527DB5A5096B,E4207CBC-AFEC-4BAC-A384-5A3AAB340440,01/19,5992,100,FT,ASPH
20989,F247C8C4-11CE-45CB-A5EF-0C7073FD4339,28F67A9E-4908-45B7-87E8-70A62F3C6526,01/19,4902,75,FT,ASPH
21443,3AB1A46D-71C3-4D0E-AC00-7ACFC1E51EE8,258F117B-0A38-4204-8A2B-E7A78CBC383A,01/19,2000,20,FT,ASPH
21855,6A16CCD8-4669-4042-A6B5-7FD27259A5BA,B6F716EC-5E0F-47EE-AAA5-5D62278C8776,01/19,5999,75,FT,ASPH
22189,E086E217-23CF-4A52-8589-FD29123DF936,B2C4E33E-0EF1-4DF5-BF5F-55793FB820D7,01/19,5009,80,FT,ASPH
22239,8B5BF839-CD51-4120-9791-6C2254DA6C27,AF9D5EF3-95B1-4CE5-B585-D12D93A2A966,01/19,5016,100,FT,ASPH
22276,C4658263-F310-4302-A7AF-27A16D57DE69,857677DD-CA6A-40A5-B971-F95FA1234126,01/19,6501,100,FT,ASPH
22466,0F3B0E13-B7DD-458B-8D92-1A376ADEC6AF,70759188-79D7-4A06-9DBB-12A3F26FA8D1,01/19,4001,75,FT,ASPH
22650,90F3E4F7-567D-40C3-8D91-D4233AD1A18E,5D120145-12D7-4ED0-9C28-7580B66B95BD,01/19,4016,300,FT,ASPH
22682,E36F0CD5-9CA7-419D-A53E-BFC5111A90C1,329C81D5-E8C9-4498-9809-2C9565B46347,01/19,2564,300,FT,ASPH
22732,24E38F0A-4D39-4ABE-BE37-FB094F8AEF59,EB262C4B-3BEE-4A66-9AA0-32CA4D409681,01/19,2500,50,FT,ASPH
22824,49E4D402-C1D9-4727-9DFE-2AB3D671AC48,D4836D05-1E34-4858-97DE-C52B6CE72EE3,01/19,3995,70,FT,ASPH
23082,F9CF43F4-5D60-4ADA-B3F8-1BF908685A1C,41547C28-6E1C-4AB1-8144-AC4273E84A14,01/19,1900,28,FT,ASPH
23270,717C1AEC-4854-4DC6-821B-FDADD4EDC9C0,9D93786B-8F5E-4C4C-8E4C-196D0F581850,01/19,1565,29,FT,ASPH
23401,F6EFDC6F-C32A-4BA9-BDDC-801719C3334B,63DA68CB-6F1D-4711-A062-49F719B7EEE7,01/19,3498,75,FT,ASPH
23479,EDDBC352-7B57-4AE6-9993-E29009C67D55,792FD537-0F05-4178-A6CF-7E4890F9F209,01/19,2190,16,FT,ASPH
23633,7662DAE4-4E00-4958-993E-BE4D0BFBD5E7,9E811200-6B90-40C2-91E6-1A1F392F347F,01/19,2580,30,FT,ASPH
23664,2F0A8A16-FEDD-4F29-940B-65FF659CEE7E,DAC134FB-3427-497E-9924-4B452E5D48DA,01/19,3666,40,FT,ASPH
23738,85213380-4048-4AD7-BD77-14E695702578,536FA528-F79B-4051-9CFF-9F3489A55284,01/19,4876,60,FT,ASPH
23856,A0C4C00C-2640-4401-86FC-C5E546261C6B,ACE86D58-60E5-47F0-B5BD-87B4E1DC1119,01/19,3420,61,FT,ASPH
23895,F1A72A21-8779-4EFF-9647-00E39A1DE37D,1EDF51B5-3713-44FB-9314-DE3D9FE6A0FE,01/19,5201,100,FT,ASPH
3382,B79772AA-2490-46AC-9DD4-20D5C9582583,5742570F-73AB-494D-8BD7-629D84BE4D3D,01/19,9602,150,FT,CONC
4595,B2D0E0C7-E412-458E-B683-52C4DD4E4EA9,D339C530-1D36-4587-8130-9E9938BF474D,01/19,7002,150,FT,CONC
6759,0EEC351D-E119-4904-B3B6-08F4F20F45DB,3EE521C3-F366-4D72-9D49-883D0F5EE841,01/19,5501,100,FT,CONC
6769,B1F39B6D-3CCB-44D9-826B-E060069E63F8,51099A3A-0BFD-41D3-9A7F-F627C8D91890,01/19,3901,75,FT,CONC
6993,6DD1E9CA-B08F-4418-B113-C76E8875CC43,E164BD1C-F411-45C3-AB46-5F2833AEAC37,01/19,8001,100,FT,CONC
8532,F3CCAC12-DF24-4016-84CE-411E75CF4A5C,7D46BE9D-70A6-480D-A60F-352FDB1260BA,01/19,9001,150,FT,CONC
8977,4672B4B6-22EC-4513-BEF5-A06A165340E6,4429823D-74E8-4F12-93CE-BF0223FF21A3,01/19,2700,300,FT,CONC
9486,719285D7-01C5-4715-8388-2F4179055984,E7DB4D24-195B-4D9F-8887-105DA78B115E,01/19,3300,50,FT,CONC
9584,31985EC3-A4B9-428F-B4EE-BB251571CA21,9810AD85-090F-43D3-BE00-E313CBA34843,01/19,6827,150,FT,CONC
9598,D9034CF5-BF9D-4785-85D3-84456A9D8F5A,A4838100-3D48-4E8D-AFAC-AEFEF42F81D8,01/19,12389,200,FT,CONC
11289,28B1C39C-A5A7-487B-ABA6-C9D321C0D18D,DE596E12-30E0-4AF4-8E19-6E5B36DBF567,01/19,3700,60,FT,CONC
13383,9C8744B5-6AD8-4DD7-8B85-0350EF4D048E,62EA878A-1F09-4B15-9D1B-38E204F3EF23,01/19,2800,300,FT,CONC
15502,34594872-1928-450B-BC47-678FBDB6A3E1,F81375B5-FACA-48DA-BE95-60FB28EFF8C4,01/19,6000,100,FT,CONC
15640,4CBD82A6-0B47-4E35-810F-7B1902C2DCE8,111D0991-CE57-4CF2-9373-CB1656A76070,01/19,2600,50,FT,CONC
15701,2207D426-4C19-4774-8C66-D6215BB631B0,77AC1578-5BF7-43E0-9A6F-1276D0A6C333,01/19,5000,100,FT,CONC
16325,BA52E0D9-1135-4A3D-9094-CAD43075313E,5352DC6D-0AED-4B94-AE9A-71C04E5440EB,01/19,4700,300,FT,CONC
16407,E8C6A59C-E53F-4EEA-88F8-160A45007369,8A90D85C-E558-4EDF-AA58-7AC629EC174F,01/19,6295,80,FT,CONC
16775,D4E80D4E-6EC9-4683-8D11-95A3DDB16DA3,3B7E97A2-AE0E-4064-8E82-8E7FF31BA4C9,01/19,5000,100,FT,CONC
17273,45AD0F7B-09AC-40F0-A634-5DAC649F2192,1EAF873B-67C2-4157-BC47-8B4B58A52DA3,01/19,6000,100,FT,CONC
17597,6139BF70-F2A8-4DC5-8578-ACF8A046281A,D2D92984-A4A0-4BFD-9A8F-B42EC77A5679,01/19,5001,75,FT,CONC
17714,5746E23D-9A68-4C4D-B2B4-DB762213DBE1,AF0E908F-957C-4952-B0E6-6141606BFEF2,01/19,4159,75,FT,CONC
20068,D9EDF9A0-3E87-4861-82ED-BA8205C13CF0,96BFF4FD-BD14-4C7A-B276-27ACE5FB549C,01/19,4206,75,FT,CONC
21571,0A13E9E2-85F4-402A-B4CF-7E47A2006F09,0A65D184-0A1B-4962-929C-FF18C115A515,01/19,3500,75,FT,CONC
23869,1BDF9EED-4B08-4B6E-BD21-F26703BCC41C,EAB9B406-1767-404D-BAD4-FDD581DAC536,01/19,5201,75,FT,CONC
6077,8418B9E3-FF21-4A0F-87CD-23DA23F1E262,C10C1042-F3BA-4256-9ACE-92D1AB50B484,01/19,8200,150,FT,CONC+ASPH
6834,F7905966-5FE2-491C-A2B0-057CB473002F,AFC34704-5113-40D5-A459-18E0597B6B06,01/19,4999,100,FT,CONC+ASPH
8366,60F7AC44-A1DE-4BEF-A460-0EE924B3623A,16C5CD7F-1ECD-4991-ADC1-301C540257EE,01/19,12101,300,FT,CONC+ASPH
9933,809DBF34-50E6-4D1F-B1E5-2A67194C5CBA,1C3E3FDB-01E8-4440-9219-9D12523980A3,01/19,10003,150,FT,CONC+ASPH
10603,8F8C2F06-89A0-4C35-8E18-D20AB33FD4AA,8BF1E254-61F3-43F6-8EA9-A12FFA877035,01/19,4518,150,FT,CONC+ASPH
12713,60DEE99C-DCEE-4EFC-A91F-26F69516A130,D761087A-BFF9-40A4-91AD-4A1DF53A6836,01/19,5100,150,FT,CONC+ASPH
14186,FC53572F-50C5-494D-9804-824E47189403,BB86310F-B239-4253-8F25-B9A4D89447D4,01/19,1650,300,FT,CONC+ASPH
1618,1E8DE560-7833-4BF6-A43C-9AA1576FAE91,4AAC460B-0F52-4D9D-A394-9BA1052C56A3,01/19,2900,110,FT,DIRT
1633,F086F469-448C-44DE-BBA4-2B8022F10220,828C376B-D34D-4A6E-B8E9-EC6245ABF014,01/19,2900,300,FT,DIRT
1663,D1AE043F-1104-42F1-BB18-D2175ADE8CBA,BC97FFF2-C7E3-4173-AF39-7D299BDB4C92,01/19,2500,300,FT,DIRT
1722,B7892739-B9C5-4FD7-98A1-749D02637376,29B0D0E9-7CD5-4545-880B-7496BE807F82,01/19,2500,300,FT,DIRT
1768,CC18C8D1-558C-4898-9D63-BE9FAB74BDF1,6070C648-4962-4DEA-9538-9FC2F685B8D7,01/19,3200,300,FT,DIRT
2200,E97FDED8-72A8-49E0-AF86-36870E42B0C5,F1D31B95-6128-46E1-BEAF-95739706778B,01/19,1800,300,FT,DIRT
2980,39FA91A0-30A7-4162-A50E-E50D9C0789F5,48F123C1-A471-4BFA-8CED-18D6FADF3214,01/19,4200,50,FT,DIRT
5095,EEBEB342-8E49-4BE8-B291-E6A18A93BA36,976CD001-29C8-4A32-9260-C95A6852AC64,01/19,2600,110,FT,DIRT
11892,697E63A0-3562-479D-8B77-6396380B8040,2125A520-FE8F-4476-A1A5-6E69B4B99ED8,01/19,5000,300,FT,DIRT
11913,5EFD1CC1-ADF9-4419-9708-F11A312DAEA3,55F4B240-A254-41B5-9509-9A5EB206334E,01/19,3700,84,FT,DIRT
12023,0ECF6B97-B4A4-4F0C-B8A9-809D5B5F6AC8,C0D03A10-D202-446F-B95F-E495C2F340F8,01/19,2000,300,FT,DIRT
12277,A88F1921-C8D1-4239-8E05-EC841E4C7061,B19619FA-D887-44BB-9F0F-359CD666211B,01/19,3600,50,FT,DIRT
16307,0E8EE4F6-7B40-48AE-A182-3C0CFBE1E43D,F4C34899-A66F-490B-8B3C-707985410D62,01/19,4200,300,FT,DIRT
17048,B30A5B7D-5580-4432-AFB6-FF88372569A7,B2925D0E-8FCF-4BDE-9C1D-2DA1A45F253D,01/19,5000,300,FT,DIRT
17051,4A1D89DB-E32B-4AED-8205-5F36C4FF7BA7,6A9B8AE8-75F2-4D83-BFD2-11D005CBCF08,01/19,4050,300,FT,DIRT
17386,CF0B16A8-93AC-4E68-9490-D2CC1FD8B831,C3C5D907-AEEF-4915-8143-979473ABE12F,01/19,2500,300,FT,DIRT
17854,43C992A4-0770-4AFD-B49F-796970E08056,6FDB7F73-BB03-4FC6-9E64-A90B1B74821D,01/19,5600,300,FT,DIRT
19749,D0B3A4EF-3AF1-425D-BE0D-4C82268D1709,F9984901-AB5B-4D51-933C-4E973B1C5470,01/19,2000,300,FT,DIRT
22237,4CCEFB13-5E6A-43D3-8264-3EB0B8409274,AB0C0DF7-6B99-423A-8BF5-8C251C448D79,01/19,3000,300,FT,DIRT
23180,25CBCFD0-F102-4C00-A460-A8DA51A5E7CC,449FA168-5471-411D-B6A6-7D1C50990316,01/19,3213,60,FT,DIRT
82,3F0C21AC-5B57-4EE9-9B5F-41124B1A6237,CE1F9910-0C5F-4654-B625-5829CD7FF957,01/19,1100,300,FT,GRASS
257,208B82DD-EAA7-4057-B469-BEC15ABA78C8,14391EC5-E7B3-4B32-A21D-67DB5E724140,01/19,1555,300,FT,GRASS
607,17C3F7E3-51E5-4322-956D-8323F2AD3A66,6DA640B4-615A-46A6-A0B0-1DE4D525127A,01/19,1650,300,FT,GRASS
673,5DFA7A4A-4449-4D28-AD94-3656445CCC66,6C569F4E-4992-43F2-829F-3DBF67975664,01/19,2700,100,FT,GRASS
773,870B2071-ACDC-4852-8AEC-188FD78BF48A,D3AD4BE4-CBED-4CDE-A263-8262DC02939F,01/19,1700,300,FT,GRASS
804,BA5BEF0B-D42A-4BFE-9F99-61C76A046CD9,8D604D54-6EEB-460F-B8EC-394C1EBFF477,01/19,2002,300,FT,GRASS
1065,032070D9-DF28-48B5-9491-29272763391A,4D87236E-369B-4A7F-AD04-4B6AF0205B13,01/19,2100,300,FT,GRASS
1164,E71239B3-701A-411B-8379-AE26CF4B70E1,061CF836-AF58-4CEB-BC34-58D71FF2C65E,01/19,4400,300,FT,GRASS
1315,D885154D-9A71-4423-ACC9-2091F974D9D9,8D4E7B58-E96E-46EC-950F-7E3E53EEBE74,01/19,2230,300,FT,GRASS
1354,18B92D4C-67CD-48A2-8035-6A0DCA16418D,B8527D70-E27C-4782-A87F-E51BED1D2714,01/19,2600,300,FT,GRASS
1389,E58DE309-92F8-4A13-8529-5FBE844A3E9A,91069C4E-89C6-410E-9DF2-24D14EA7DFBE,01/19,1200,300,FT,GRASS
1604,9A51B954-BA8D-49E5-A434-EA82ED6B42D0,8697E1BA-7037-48C5-A855-78F405B2FA22,01/19,4500,300,FT,GRASS
2778,6AA9C3AA-C10A-46F3-95D8-F6EB3E5281E2,704606A9-9E66-4454-B595-A8AD40E762AC,01/19,1400,300,FT,GRASS
3065,ED03346E-844A-4B0A-8CF3-9A77D9B38220,851B57E2-3140-4829-833A-1A6538335FFB,01/19,2200,300,FT,GRASS
3166,5CA293DC-ED11-4123-8E4D-12EC536B5A52,A74E5939-91E8-4B58-8065-CB425E194747,01/19,1600,300,FT,GRASS
3202,64551FAC-25FA-404C-BC65-7B56A4847F11,B6717453-05C0-45BB-B54F-3412D9B43EFF,01/19,1700,300,FT,GRASS
3309,E51DEE4F-DCEF-4A29-877C-178B1F97247B,F24D5ACE-F802-4B3D-8700-0B03B97FCAA8,01/19,2050,300,FT,GRASS
3603,34954155-CB9D-43AF-860E-1F5077CC941B,0AC1C868-2BA2-4A42-B246-8C4721F42360,01/19,3000,300,FT,GRASS
3640,E16231F1-6125-487F-BD16-9CEAF3A8F94D,CFD8401F-800B-4BD7-B5AD-E0595DDDD656,01/19,1500,300,FT,GRASS
3773,C0A24A4C-2EDB-4965-BD89-A9BB1AF1153E,E54D4FAE-0B37-498D-9ABA-92E4AB74EBC6,01/19,2600,300,FT,GRASS
3783,24F6199D-D12C-445C-B014-B2AF51F06B92,F0250116-14B5-482D-9B41-39769466D31E,01/19,2560,300,FT,GRASS
3880,AA087BD1-A55B-49BF-846F-CE95C7E01316,D2BA8919-0AFC-4BF6-838E-24ED5C266133,01/19,3000,300,FT,GRASS
3888,094F68AB-D566-4B87-A432-F4438C52266A,D8A5081E-4A11-495B-9839-8CADCB8C23BB,01/19,3800,300,FT,GRASS
4099,1239E079-7D91-45F6-A134-D87248D836DC,788CD8BF-D1D2-42DA-AA6A-D437CABD6F43,01/19,2000,300,FT,GRASS
4335,A85B73A5-2686-4837-B9C7-0CC937045FFF,E2BFDD39-C4F5-4584-B4F4-908928353D91,01/19,2000,300,FT,GRASS
4361,D982653F-B557-4CE6-AFA1-E62CA2D06AB0,BD7DACFE-F2A8-4E5C-8C1B-F4B674059A7B,01/19,2500,300,FT,GRASS
4422,1966C991-7579-4EFA-9D80-8CFE7DCACB69,91C252B3-4B6C-4FEC-BF95-4A1569E7A5FD,01/19,3000,300,FT,GRASS
4500,1849BDE5-D323-4EB5-9417-D9AC932FF926,4F4F7F16-13DE-4B9D-8B2B-BAA181CA9990,01/19,1300,300,FT,GRASS
4531,CF66DC49-3C5A-411B-BAF3-3C226ED323A1,583276DF-5019-4167-B117-2FAAF1F7E0DF,01/19,2150,300,FT,GRASS
4532,A80EDAF0-2DD7-4ED5-BA79-6C932B857BF2,F8DC389F-3C2C-4324-A577-59D8B7D4A707,01/19,1800,300,FT,GRASS
4558,D2C19490-C86B-4631-A88E-D8BA57B019F1,D0FE2062-8E48-42AA-BD0C-0884A62C334A,01/19,1450,300,FT,GRASS
4746,3372025F-88E1-406A-B1D6-8CE8E7DF7E18,B735A235-E245-4B68-9F78-4129B27E8982,01/19,1800,300,FT,GRASS
4763,1DC1BA73-441A-4676-83AD-19649DC3B6F5,11746FC3-98EF-4EB9-9578-0E32BAE6ED91,01/19,2000,300,FT,GRASS
4868,192AF94E-4F48-436C-90BC-88E12A4A115E,0AA72822-6C83-409C-A129-221C87280B11,01/19,2389,120,FT,GRASS
4952,DC1F430A-CC03-43D2-A4CB-430B552574D8,86E54A23-6678-4837-B468-869E0166CCB9,01/19,2621,100,FT,GRASS
5100,9B64FF97-A823-426C-B34C-9C7D37147E73,81F0F52F-98FD-4F12-8945-B5F6923399B1,01/19,3550,300,FT,GRASS
5174,2764177B-5BAA-4A30-9C57-E1A3321552ED,7DF2A378-8799-49EE-ACAF-E23D069E9107,01/19,4100,250,FT,GRASS
5238,9F69AA46-26B2-464A-99B1-0558655BB4D6,43811DEC-50F8-4689-ABDD-6A33C459B540,01/19,2200,300,FT,GRASS
5274,E2F8ACBB-F54C-45D1-92CD-7B1F07790EB4,CD820B66-CB2A-4AEA-A42B-354C3D33F540,01/19,400,300,FT,GRASS
5309,2880B5AA-055F-43AC-980D-C4355D241111,575AD9FC-6819-441E-A3DB-B2AF6B8777F6,01/19,2600,300,FT,GRASS
5330,2A7448E4-A9E0-4D76-8497-6B1678FC6919,6BC3A63A-1E67-4AF5-AC9E-80189A0C3DED,01/19,2550,300,FT,GRASS
5475,2A6CCB1A-6665-4398-8EA2-A9FE19CF534A,6F0162A8-E08E-47F5-8A5D-74D10C38F44C,01/19,5250,120,FT,GRASS
5577,471D7673-6D6B-4B01-B8E7-712A5D922ECA,F33C0A0B-7599-4B55-A9D9-F52D2A61ED5F,01/19,1850,300,FT,GRASS
5654,89A0EA8D-5E37-40F3-AAB7-D0D8CCFBDA02,45F810AD-BE68-4012-A886-FAD41997012E,01/19,2509,300,FT,GRASS
5657,6FC8265E-0FB8-41E7-8E3A-66E233372CBA,9083A6D2-EAE7-40C3-842B-60D39BFF894B,01/19,2100,300,FT,GRASS
5683,75012362-23EC-4094-B982-BBA7E192C94F,AB911067-AAD8-483B-A64B-4236F9159DDB,01/19,2500,300,FT,GRASS
5791,ED0AF1BC-7E54-424D-B4CD-C862C5599FD9,7EEB11B6-0DD7-426A-8A43-9B73A951834C,01/19,2250,300,FT,GRASS
6093,FE79EDE0-F0D1-453E-99F5-C8F453C8B652,F42346EF-609F-4E61-AEFB-FB8AEA259A57,01/19,1000,300,FT,GRASS
6104,50C59A77-40C5-45F8-8C79-DCE290038CA2,84E3965B-1205-436D-81AD-DF4B48373DF2,01/19,750,300,FT,GRASS
6178,AC2327FE-9B55-4067-A78B-E71AC9AB17C4,46763081-565F-47A6-A4BF-788618602408,01/19,1800,300,FT,GRASS
6203,D47F9C8C-6812-4A79-BADC-C84560DFB4F8,8970D7E3-8FF8-4DF3-A4AB-9833965D5B27,01/19,1900,300,FT,GRASS
6204,CF018E35-2C00-473A-8ED7-98C54887E0FE,74EA073E-C590-4BC3-A346-084810066617,01/19,2300,300,FT,GRASS
